order_id;category_name;product_name;destination_country;year_months;brute_revenue
10998;Beverages;Rhönbräu Klosterbier;Poland;199804;232.5
11074;Confections;Pavlova;Denmark;199805;232.08499999999998
10657;Seafood;Jack's New England Clam Chowder;USA;199709;231.60000000000002
10960;Seafood;Jack's New England Clam Chowder;Venezuela;199803;231.60000000000002
10444;Seafood;Jack's New England Clam Chowder;Sweden;199702;231.0
10395;Dairy Products;Gudbrandsdalsost;Venezuela;199612;230.4
10356;Meat/Poultry;Pâté chinois;Germany;199611;230.39999999999998
10842;Beverages;Ipoh Coffee;Mexico;199801;230.0
10875;Confections;Teatime Chocolate Biscuits;Sweden;199802;229.99999999999997
11002;Beverages;Steeleye Stout;USA;199804;229.5
10480;Confections;Zaanse koeken;France;199703;228.0
10504;Beverages;Chang;USA;199704;228.0
10741;Beverages;Chang;UK;199711;228.0
10872;Meat/Poultry;Pâté chinois;Spain;199802;228.0
11052;Condiments;Sirop d'érable;Brazil;199804;228.0
10493;Condiments;Louisiana Fiery Hot Pepper Sauce;France;199704;226.8
10506;Confections;NuNuCa Nuß-Nougat-Creme;Germany;199704;226.8
10644;Seafood;Spegesild;Brazil;199708;226.8
10464;Condiments;Chef Anton's Cajun Seasoning;Portugal;199703;225.28000000000003
10623;Confections;Sir Rodney's Scones;Germany;199708;225.0
10644;Seafood;Carnarvon Tigers;Brazil;199708;225.0
10751;Seafood;Röd Kaviar;Switzerland;199711;225.0
10789;Confections;Scottish Longbreads;France;199712;225.0
10888;Confections;Scottish Longbreads;Spain;199802;225.0
10287;Beverages;Sasquatch Ale;Brazil;199608;224.0
10777;Grains/Cereals;Singaporean Hokkien Fried Mee;Brazil;199712;224.0
10970;Grains/Cereals;Filo Mix;Spain;199803;224.0
10650;Meat/Poultry;Tourtière;Brazil;199708;223.5
10678;Meat/Poultry;Tourtière;USA;199709;223.5
10719;Meat/Poultry;Tourtière;USA;199710;223.5
10409;Produce;Tofu;Argentina;199701;223.20000000000002
10474;Produce;Tofu;Mexico;199703;223.20000000000002
10490;Beverages;Rhönbräu Klosterbier;Venezuela;199703;223.20000000000002
10439;Confections;Pavlova;Canada;199702;222.4
10454;Confections;Pavlova;France;199702;222.4
10251;Grains/Cereals;Ravioli Angelo;France;199607;222.29999999999998
10879;Seafood;Boston Crab Meat;Finland;199802;220.79999999999998
10434;Beverages;Lakkalikööri;Sweden;199702;220.32
10517;Dairy Products;Raclette Courdavault;UK;199704;220.0
10947;Dairy Products;Raclette Courdavault;UK;199803;220.0
10387;Produce;Rössle Sauerkraut;Norway;199612;218.39999999999998
10571;Produce;Tofu;Austria;199706;217.3875
10263;Produce;Longlife Tofu;Austria;199607;216.0
10343;Beverages;Lakkalikööri;Germany;199610;216.0
10406;Confections;Sir Rodney's Scones;Brazil;199701;216.0
10420;Seafood;Röd Kaviar;Brazil;199701;216.0
10425;Beverages;Lakkalikööri;France;199701;216.0
10477;Beverages;Chai;Portugal;199703;216.0
10477;Beverages;Chartreuse verte;Portugal;199703;216.0
10696;Seafood;Spegesild;USA;199710;216.0
10880;Grains/Cereals;Tunnbröd;Sweden;199802;216.0
10250;Condiments;Louisiana Fiery Hot Pepper Sauce;Brazil;199607;214.2
10931;Seafood;Konbu;Switzerland;199803;214.2
10616;Beverages;Outback Lager;USA;199707;213.75
10755;Confections;Zaanse koeken;France;199711;213.75
10470;Grains/Cereals;Wimmers gute Semmelknödel;France;199703;212.8
10492;Grains/Cereals;Singaporean Hokkien Fried Mee;Canada;199704;212.79999999999998
10666;Condiments;Louisiana Fiery Hot Pepper Sauce;Switzerland;199709;210.5
10879;Condiments;Louisiana Fiery Hot Pepper Sauce;Finland;199802;210.5
10545;Dairy Products;Queso Cabrales;USA;199705;210.0
10558;Grains/Cereals;Filo Mix;UK;199706;210.0
10637;Dairy Products;Queso Cabrales;Brazil;199708;210.0
10864;Beverages;Laughing Lumberjack Lager;UK;199802;210.0
10869;Dairy Products;Queso Cabrales;UK;199802;210.0
10911;Beverages;Laughing Lumberjack Lager;Spain;199802;210.0
11043;Dairy Products;Queso Cabrales;France;199804;210.0
11055;Confections;NuNuCa Nuß-Nougat-Creme;Venezuela;199804;210.0
11073;Dairy Products;Queso Cabrales;Mexico;199805;210.0
10803;Confections;Teatime Chocolate Biscuits;Brazil;199712;209.75999999999996
10408;Seafood;Gravad lax;France;199701;208.0
10966;Seafood;Gravad lax;Switzerland;199803;208.0
10306;Seafood;Nord-Ost Matjeshering;Spain;199609;207.0
10473;Dairy Products;Flotemysost;UK;199703;206.39999999999998
10465;Seafood;Rogede sild;Denmark;199703;205.20000000000002
10755;Grains/Cereals;Ravioli Angelo;France;199711;204.75
10882;Meat/Poultry;Tourtière;USA;199802;202.64
10646;Beverages;Chai;Ireland;199708;202.5
10597;Condiments;Louisiana Fiery Hot Pepper Sauce;Austria;199707;202.08000000000004
10296;Dairy Products;Queso Cabrales;Venezuela;199609;201.60000000000002
10435;Grains/Cereals;Gustaf's Knäckebröd;UK;199702;201.60000000000002
10311;Dairy Products;Gudbrandsdalsost;France;199609;201.6
10413;Beverages;Lakkalikööri;France;199701;201.6
10253;Dairy Products;Gorgonzola Telino;Brazil;199607;200.0
10300;Confections;Scottish Longbreads;Italy;199609;200.0
10335;Dairy Products;Gorgonzola Telino;Ireland;199610;200.0
10363;Dairy Products;Gorgonzola Telino;Germany;199611;200.0
10742;Condiments;Aniseed Syrup;Canada;199711;200.0
10846;Produce;Longlife Tofu;Belgium;199801;200.0
10873;Confections;Sir Rodney's Scones;Finland;199802;200.0
10910;Confections;Maxilaku;Finland;199802;200.0
10998;Produce;Longlife Tofu;Poland;199804;200.0
11040;Confections;Sir Rodney's Scones;USA;199804;200.0
10730;Condiments;Louisiana Fiery Hot Pepper Sauce;France;199711;199.975
10502;Seafood;Rogede sild;Mexico;199704;199.5
10574;Grains/Cereals;Wimmers gute Semmelknödel;USA;199706;199.5
10803;Confections;NuNuCa Nuß-Nougat-Creme;Brazil;199712;199.5
10998;Condiments;Sirop d'érable;Poland;199804;199.5
10871;Confections;Pavlova;France;199802;198.92999999999998
10904;Seafood;Escargots de Bourgogne;USA;199802;198.75
10913;Seafood;Escargots de Bourgogne;Brazil;199802;198.75
10635;Condiments;Chef Anton's Cajun Seasoning;Italy;199708;198.0
10491;Condiments;Gula Malacca;Portugal;199703;197.625
10310;Confections;Tarte au sucre;USA;199609;197.0
10502;Meat/Poultry;Perth Pasties;Mexico;199704;196.79999999999998
10688;Beverages;Sasquatch Ale;Denmark;199710;196.0
11007;Grains/Cereals;Singaporean Hokkien Fried Mee;Portugal;199804;196.0
10859;Meat/Poultry;Tourtière;Germany;199801;195.5625
10383;Confections;Valkoinen suklaa;UK;199612;195.0
10780;Condiments;Original Frankfurter grüne Soße;Venezuela;199712;195.0
10841;Condiments;Original Frankfurter grüne Soße;Belgium;199801;195.0
10929;Condiments;Original Frankfurter grüne Soße;Germany;199803;195.0
10986;Condiments;Original Frankfurter grüne Soße;Argentina;199803;195.0
10274;Dairy Products;Mozzarella di Giovanni;France;199608;194.6
10561;Condiments;Gula Malacca;Sweden;199706;194.5
10624;Condiments;Gula Malacca;USA;199708;194.5
10796;Condiments;Gula Malacca;Venezuela;199712;194.5
10670;Beverages;Rhönbräu Klosterbier;Germany;199709;193.75
10598;Dairy Products;Flotemysost;USA;199707;193.5
10814;Seafood;Jack's New England Clam Chowder;France;199801;193.0
10818;Seafood;Jack's New England Clam Chowder;Italy;199801;193.0
10385;Produce;Uncle Bob's Organic Dried Pears;USA;199612;192.0
10428;Seafood;Spegesild;Italy;199701;192.0
10488;Seafood;Röd Kaviar;Germany;199703;192.0
10916;Dairy Products;Mascarpone Fabioli;Argentina;199802;192.0
10693;Seafood;Röd Kaviar;USA;199710;191.25
10496;Dairy Products;Gorgonzola Telino;Brazil;199704;190.0
10611;Beverages;Chang;Poland;199707;190.0
10638;Seafood;Rogede sild;Venezuela;199708;190.0
10776;Dairy Products;Gorgonzola Telino;Austria;199712;190.0
10792;Beverages;Chang;Poland;199712;190.0
10829;Beverages;Chang;UK;199801;190.0
11013;Seafood;Rogede sild;Spain;199804;190.0
11018;Grains/Cereals;Gnocchi di nonna Alice;USA;199804;190.0
10260;Beverages;Outback Lager;Germany;199607;189.0
10489;Dairy Products;Queso Cabrales;Austria;199703;189.0
10506;Beverages;Outback Lager;Germany;199704;189.0
10572;Confections;Pavlova;Sweden;199706;188.45999999999998
10618;Confections;Scottish Longbreads;Canada;199708;187.5
10680;Dairy Products;Gorgonzola Telino;USA;199709;187.5
10792;Confections;Scottish Longbreads;Poland;199712;187.5
10935;Seafood;Carnarvon Tigers;Brazil;199803;187.5
11016;Dairy Products;Gorgonzola Telino;UK;199804;187.5
10587;Confections;Gumbär Gummibärchen;Brazil;199707;187.38
11004;Confections;Gumbär Gummibärchen;Belgium;199804;187.38
10438;Grains/Cereals;Ravioli Angelo;Germany;199702;187.20000000000002
10426;Grains/Cereals;Wimmers gute Semmelknödel;Spain;199701;186.20000000000002
10280;Beverages;Rhönbräu Klosterbier;Sweden;199608;186.0
10333;Produce;Tofu;Finland;199610;186.0
10596;Beverages;Rhönbräu Klosterbier;USA;199707;186.0
10775;Seafood;Ikura;USA;199712;186.0
11006;Meat/Poultry;Thüringer Rostbratwurst;USA;199804;185.685
10851;Grains/Cereals;Ravioli Angelo;Brazil;199801;185.25
10802;Confections;Tarte au sucre;Denmark;199712;184.875
10978;Seafood;Boston Crab Meat;Belgium;199803;184.0
11003;Seafood;Boston Crab Meat;USA;199804;184.0
10267;Beverages;Lakkalikööri;Germany;199607;183.6
10348;Beverages;Chai;Germany;199611;183.6
10370;Beverages;Chai;Switzerland;199612;183.6
10791;Seafood;Jack's New England Clam Chowder;Germany;199712;183.35
10999;Seafood;Jack's New England Clam Chowder;Germany;199804;183.35
10740;Produce;Rössle Sauerkraut;USA;199711;182.4
10813;Beverages;Chang;Brazil;199801;182.4
10313;Seafood;Inlagd Sill;Germany;199609;182.39999999999998
10459;Seafood;Spegesild;France;199702;182.39999999999998
10348;Grains/Cereals;Tunnbröd;Germany;199611;180.0
10508;Beverages;Chartreuse verte;Germany;199704;180.0
10566;Beverages;Lakkalikööri;France;199706;180.0
10575;Beverages;Lakkalikööri;Germany;199706;180.0
10576;Beverages;Chai;Mexico;199706;180.0
10577;Beverages;Chartreuse verte;USA;199706;180.0
10622;Confections;Scottish Longbreads;Brazil;199708;180.0
10665;Beverages;Lakkalikööri;USA;199709;180.0
10749;Beverages;Lakkalikööri;UK;199711;180.0
10764;Condiments;Aniseed Syrup;Austria;199712;180.0
10812;Dairy Products;Gorgonzola Telino;Italy;199801;180.0
10842;Beverages;Outback Lager;Mexico;199801;180.0
10879;Beverages;Lakkalikööri;Finland;199802;180.0
10911;Beverages;Chai;Spain;199802;180.0
10921;Beverages;Steeleye Stout;Denmark;199803;180.0
10943;Seafood;Spegesild;UK;199803;180.0
10958;Produce;Uncle Bob's Organic Dried Pears;Argentina;199803;180.0
10986;Beverages;Lakkalikööri;Argentina;199803;180.0
10997;Seafood;Spegesild;Venezuela;199804;180.0
11035;Beverages;Chai;Belgium;199804;180.0
11059;Seafood;Konbu;Brazil;199804;180.0
10875;Confections;Zaanse koeken;Sweden;199802;179.55
10438;Beverages;Sasquatch Ale;Germany;199702;179.20000000000002
10500;Condiments;Genen Shouyu;France;199704;176.7
10339;Condiments;Chef Anton's Cajun Seasoning;Canada;199610;176.0
10293;Condiments;Vegie-spread;Mexico;199608;175.5
10350;Confections;Valkoinen suklaa;France;199611;175.5
10823;Condiments;Original Frankfurter grüne Soße;Venezuela;199801;175.5
10518;Condiments;Gula Malacca;Mexico;199704;175.04999999999998
10733;Grains/Cereals;Filo Mix;Sweden;199711;175.0
10855;Dairy Products;Gorgonzola Telino;USA;199801;175.0
10671;Confections;Pavlova;France;199709;174.5
10541;Dairy Products;Flotemysost;Brazil;199705;174.15
10357;Dairy Products;Camembert Pierrot;Venezuela;199611;174.08
10248;Dairy Products;Mozzarella di Giovanni;France;199607;174.0
10958;Dairy Products;Mozzarella di Giovanni;Argentina;199803;174.0
10354;Beverages;Chai;Mexico;199611;172.8
10363;Beverages;Lakkalikööri;Germany;199611;172.8
10720;Dairy Products;Flotemysost;Brazil;199710;172.0
10431;Confections;Zaanse koeken;Canada;199701;171.0
10554;Grains/Cereals;Tunnbröd;Germany;199705;171.0
11034;Condiments;Sirop d'érable;USA;199804;171.0
10542;Meat/Poultry;Tourtière;Germany;199705;169.86
10640;Beverages;Outback Lager;Germany;199708;168.75
10248;Dairy Products;Queso Cabrales;France;199607;168.0
10254;Produce;Longlife Tofu;Switzerland;199607;168.0
10466;Dairy Products;Queso Cabrales;Brazil;199703;168.0
10594;Grains/Cereals;Filo Mix;USA;199707;168.0
10249;Produce;Tofu;Germany;199607;167.4
10325;Produce;Tofu;Germany;199610;167.4
10468;Seafood;Nord-Ost Matjeshering;Germany;199703;165.6
10535;Seafood;Boston Crab Meat;Mexico;199705;165.6
10360;Meat/Poultry;Tourtière;France;199611;165.20000000000002
10520;Meat/Poultry;Perth Pasties;Norway;199704;164.0
10264;Seafood;Jack's New England Clam Chowder;Sweden;199607;163.625
10262;Condiments;Chef Anton's Gumbo Mix;USA;199607;163.20000000000002
10579;Beverages;Rhönbräu Klosterbier;USA;199706;162.75
10507;Confections;Chocolade;Mexico;199704;162.5625
10604;Beverages;Lakkalikööri;Portugal;199707;162.0
10811;Grains/Cereals;Tunnbröd;Venezuela;199801;162.0
11025;Beverages;Chai;Finland;199804;162.0
10939;Beverages;Chang;Italy;199803;161.5
11075;Beverages;Chang;Switzerland;199805;161.5
10353;Dairy Products;Queso Cabrales;Austria;199611;161.28000000000003
10261;Confections;Sir Rodney's Scones;Brazil;199607;160.0
10439;Grains/Cereals;Wimmers gute Semmelknödel;Canada;199702;159.60000000000002
10351;Condiments;Louisiana Fiery Hot Pepper Sauce;Austria;199611;159.6
10776;Grains/Cereals;Singaporean Hokkien Fried Mee;Austria;199712;159.6
10894;Seafood;Konbu;USA;199802;159.6
10374;Seafood;Escargots de Bourgogne;Poland;199612;159.0
10567;Produce;Manjimup Dried Apples;Ireland;199706;159.0
10843;Produce;Manjimup Dried Apples;France;199801;159.0
10860;Produce;Manjimup Dried Apples;France;199801;159.0
10460;Confections;Scottish Longbreads;Sweden;199702;157.5
10704;Beverages;Guaraná Fantástica;Brazil;199710;157.5
10922;Beverages;Guaraná Fantástica;Brazil;199803;157.5
10329;Seafood;Nord-Ost Matjeshering;USA;199610;157.32
10315;Beverages;Sasquatch Ale;UK;199609;156.79999999999998
11021;Beverages;Chang;Germany;199804;156.75
10973;Confections;Gumbär Gummibärchen;France;199803;156.15
10257;Condiments;Original Frankfurter grüne Soße;Venezuela;199607;156.0
10557;Beverages;Rhönbräu Klosterbier;Germany;199706;155.0
10568;Seafood;Ikura;Spain;199706;155.0
10577;Beverages;Rhönbräu Klosterbier;USA;199706;155.0
10579;Condiments;Genen Shouyu;USA;199706;155.0
10736;Beverages;Rhönbräu Klosterbier;Ireland;199711;155.0
10819;Beverages;Rhönbräu Klosterbier;Argentina;199801;155.0
10655;Seafood;Jack's New England Clam Chowder;Italy;199709;154.4
10318;Seafood;Jack's New England Clam Chowder;UK;199610;154.0
10411;Seafood;Jack's New England Clam Chowder;Canada;199701;154.0
10495;Seafood;Jack's New England Clam Chowder;Canada;199704;154.0
10463;Confections;Teatime Chocolate Biscuits;Belgium;199703;153.29999999999998
10426;Grains/Cereals;Gnocchi di nonna Alice;Spain;199701;152.0
10435;Beverages;Chang;UK;199702;152.0
10596;Grains/Cereals;Gnocchi di nonna Alice;USA;199707;152.0
10695;Dairy Products;Queso Manchego La Pastora;Finland;199710;152.0
11049;Beverages;Chang;Brazil;199804;152.0
11072;Beverages;Chang;Austria;199805;152.0
10462;Grains/Cereals;Tunnbröd;UK;199703;151.20000000000002
10539;Confections;Sir Rodney's Scones;UK;199705;150.0
10830;Condiments;Grandma's Boysenberry Spread;Brazil;199801;150.0
10858;Produce;Uncle Bob's Organic Dried Pears;France;199801;150.0
10881;Seafood;Röd Kaviar;Argentina;199802;150.0
10448;Confections;Gumbär Gummibärchen;Argentina;199702;149.39999999999998
10501;Meat/Poultry;Tourtière;Germany;199704;149.0
10592;Confections;Gumbär Gummibärchen;Germany;199707;148.3425
10505;Confections;Tarte au sucre;Canada;199704;147.89999999999998
10822;Confections;Tarte au sucre;USA;199801;147.89999999999998
10861;Confections;Tarte au sucre;USA;199801;147.89999999999998
10534;Seafood;Boston Crab Meat;Germany;199705;147.20000000000002
10301;Seafood;Boston Crab Meat;Germany;199609;147.0
10482;Seafood;Boston Crab Meat;USA;199703;147.0
10484;Seafood;Boston Crab Meat;UK;199703;147.0
10380;Dairy Products;Camembert Pierrot;Ireland;199612;146.88
10948;Confections;Valkoinen suklaa;Spain;199803;146.25
10416;Confections;Teatime Chocolate Biscuits;Finland;199701;146.0
10312;Produce;Rössle Sauerkraut;Germany;199609;145.6
10399;Condiments;Original Frankfurter grüne Soße;Denmark;199612;145.6
10321;Beverages;Steeleye Stout;UK;199610;144.0
10406;Beverages;Chai;Brazil;199701;144.0
10425;Meat/Poultry;Pâté chinois;France;199701;144.0
10476;Beverages;Outback Lager;Venezuela;199703;144.0
10485;Condiments;Aniseed Syrup;Venezuela;199703;144.0
10725;Meat/Poultry;Pâté chinois;Brazil;199710;144.0
10752;Beverages;Chai;UK;199711;144.0
10831;Beverages;Steeleye Stout;Norway;199801;144.0
10840;Beverages;Chartreuse verte;Venezuela;199801;144.0
11001;Meat/Poultry;Pâté chinois;Sweden;199804;144.0
11006;Beverages;Chai;USA;199804;144.0
11062;Beverages;Outback Lager;Italy;199804;144.0
10273;Dairy Products;Gorgonzola Telino;Germany;199608;142.5
10585;Confections;Zaanse koeken;Brazil;199707;142.5
10685;Confections;Zaanse koeken;Brazil;199709;142.5
10724;Condiments;Sirop d'érable;Canada;199710;142.5
10896;Seafood;Rogede sild;Belgium;199802;142.5
10910;Condiments;Sirop d'érable;Finland;199802;142.5
10541;Beverages;Guaraná Fantástica;Brazil;199705;141.75
10349;Meat/Poultry;Tourtière;USA;199611;141.60000000000002
10362;Meat/Poultry;Tourtière;France;199611;141.60000000000002
10423;Dairy Products;Gorgonzola Telino;Brazil;199701;140.0
10591;Condiments;Aniseed Syrup;Denmark;199707;140.0
10805;Beverages;Sasquatch Ale;USA;199712;140.0
10809;Grains/Cereals;Filo Mix;Brazil;199801;140.0
10890;Beverages;Sasquatch Ale;France;199802;140.0
10761;Beverages;Rhönbräu Klosterbier;USA;199712;139.5
10932;Beverages;Rhönbräu Klosterbier;France;199803;139.5
10310;Confections;Pavlova;USA;199609;139.0
10811;Confections;Teatime Chocolate Biscuits;Venezuela;199801;138.0
10453;Confections;Chocolade;UK;199702;137.70000000000002
10509;Produce;Rössle Sauerkraut;Germany;199704;136.8
10873;Produce;Rössle Sauerkraut;Finland;199802;136.8
10370;Produce;Longlife Tofu;Switzerland;199612;136.0
10995;Dairy Products;Camembert Pierrot;Mexico;199804;136.0
11060;Dairy Products;Camembert Pierrot;Italy;199804;136.0
10863;Seafood;Escargots de Bourgogne;Venezuela;199802;135.15
10548;Seafood;Jack's New England Clam Chowder;Germany;199705;135.1
10793;Seafood;Jack's New England Clam Chowder;UK;199712;135.1
10890;Seafood;Jack's New England Clam Chowder;France;199802;135.1
10303;Confections;Scottish Longbreads;Spain;199609;135.0
10537;Seafood;Röd Kaviar;Switzerland;199705;135.0
10824;Beverages;Outback Lager;Sweden;199801;135.0
10859;Beverages;Guaraná Fantástica;Germany;199801;135.0
10968;Beverages;Guaraná Fantástica;Austria;199803;135.0
11034;Confections;Sir Rodney's Scones;USA;199804;135.0
10700;Beverages;Sasquatch Ale;USA;199710;134.4
10467;Confections;NuNuCa Nuß-Nougat-Creme;Italy;199703;134.39999999999998
10436;Beverages;Rhönbräu Klosterbier;France;199702;133.92000000000002
10851;Confections;NuNuCa Nuß-Nougat-Creme;Brazil;199801;133.0
10956;Confections;Zaanse koeken;Germany;199803;133.0
10968;Grains/Cereals;Wimmers gute Semmelknödel;Austria;199803;133.0
10704;Condiments;Chef Anton's Cajun Seasoning;Brazil;199710;132.0
10959;Beverages;Rhönbräu Klosterbier;Brazil;199803;131.75
10283;Confections;Teatime Chocolate Biscuits;Venezuela;199608;131.4
11060;Condiments;Original Frankfurter grüne Soße;Italy;199804;130.0
10486;Produce;Longlife Tofu;Venezuela;199703;128.0
10705;Dairy Products;Mascarpone Fabioli;Venezuela;199710;128.0
10484;Produce;Manjimup Dried Apples;UK;199703;127.19999999999999
10477;Confections;Sir Rodney's Scones;Portugal;199703;126.0
10597;Beverages;Guaraná Fantástica;Austria;199707;126.0
10739;Grains/Cereals;Filo Mix;France;199711;126.0
10760;Confections;NuNuCa Nuß-Nougat-Creme;Belgium;199712;126.0
10763;Grains/Cereals;Gustaf's Knäckebröd;France;199712;126.0
10662;Confections;Scottish Longbreads;USA;199709;125.0
10783;Dairy Products;Gorgonzola Telino;Brazil;199712;125.0
10945;Dairy Products;Gorgonzola Telino;Germany;199803;125.0
10414;Confections;Teatime Chocolate Biscuits;Brazil;199701;124.83
10256;Condiments;Original Frankfurter grüne Soße;Brazil;199607;124.80000000000001
10623;Confections;Teatime Chocolate Biscuits;Germany;199708;124.2
10282;Seafood;Nord-Ost Matjeshering;Spain;199608;124.19999999999999
10554;Condiments;Original Frankfurter grüne Soße;Germany;199705;123.5
10258;Dairy Products;Mascarpone Fabioli;Austria;199607;122.88000000000002
10335;Dairy Products;Mascarpone Fabioli;Ireland;199610;122.88000000000002
10493;Condiments;Louisiana Hot Spiced Okra;France;199704;122.4
10287;Seafood;Spegesild;Brazil;199608;122.39999999999999
10526;Beverages;Chai;Finland;199705;122.39999999999999
10899;Beverages;Chartreuse verte;Venezuela;199802;122.39999999999999
11049;Dairy Products;Queso Manchego La Pastora;Brazil;199804;121.60000000000001
10295;Grains/Cereals;Gnocchi di nonna Alice;France;199609;121.6
10697;Beverages;Steeleye Stout;Venezuela;199710;121.5
10325;Condiments;Grandma's Boysenberry Spread;Germany;199610;120.0
10382;Dairy Products;Geitost;Austria;199612;120.0
10418;Produce;Longlife Tofu;Germany;199701;120.0
10504;Confections;Sir Rodney's Scones;USA;199704;120.0
10539;Confections;Maxilaku;UK;199705;120.0
10615;Meat/Poultry;Pâté chinois;Finland;199707;120.0
10940;Seafood;Konbu;France;199803;120.0
10945;Seafood;Konbu;Germany;199803;120.0
10956;Confections;Sir Rodney's Scones;Germany;199803;120.0
11023;Produce;Uncle Bob's Organic Dried Pears;UK;199804;120.0
10714;Seafood;Escargots de Bourgogne;USA;199710;119.25
10578;Grains/Cereals;Ravioli Angelo;UK;199706;117.0
10725;Seafood;Jack's New England Clam Chowder;Brazil;199710;115.80000000000001
10737;Seafood;Jack's New England Clam Chowder;France;199711;115.80000000000001
10824;Seafood;Jack's New England Clam Chowder;Sweden;199801;115.80000000000001
11064;Seafood;Jack's New England Clam Chowder;USA;199805;115.80000000000001
10444;Beverages;Steeleye Stout;Sweden;199702;115.2
10269;Dairy Products;Geitost;USA;199607;114.0
10698;Beverages;Outback Lager;Austria;199710;114.0
10699;Confections;Zaanse koeken;Germany;199710;114.0
10739;Seafood;Inlagd Sill;France;199711;114.0
11042;Condiments;Sirop d'érable;Brazil;199804;114.0
11058;Condiments;Sirop d'érable;Germany;199804;114.0
10806;Produce;Longlife Tofu;France;199712;112.5
10946;Beverages;Guaraná Fantástica;Denmark;199803;112.5
10322;Grains/Cereals;Filo Mix;Mexico;199610;112.0
10347;Confections;NuNuCa Nuß-Nougat-Creme;Brazil;199611;112.0
10381;Produce;Longlife Tofu;Venezuela;199612;112.0
10386;Beverages;Sasquatch Ale;Brazil;199612;112.0
10449;Grains/Cereals;Filo Mix;France;199702;112.0
10484;Confections;Sir Rodney's Scones;UK;199703;112.0
10832;Confections;NuNuCa Nuß-Nougat-Creme;France;199801;112.0
10923;Grains/Cereals;Singaporean Hokkien Fried Mee;France;199803;112.0
10524;Meat/Poultry;Tourtière;Sweden;199705;111.75
10717;Meat/Poultry;Tourtière;Germany;199710;111.75
11065;Meat/Poultry;Tourtière;Venezuela;199805;111.75
10268;Dairy Products;Mozzarella di Giovanni;Venezuela;199607;111.2
10464;Beverages;Ipoh Coffee;Portugal;199703;110.39999999999999
10711;Confections;Teatime Chocolate Biscuits;USA;199710;110.39999999999999
10728;Seafood;Boston Crab Meat;Brazil;199711;110.39999999999999
10910;Confections;Teatime Chocolate Biscuits;Finland;199802;110.39999999999999
10967;Confections;Teatime Chocolate Biscuits;Germany;199803;110.39999999999999
10559;Seafood;Jack's New England Clam Chowder;France;199706;110.01
10531;Dairy Products;Raclette Courdavault;Argentina;199705;110.0
10950;Condiments;Chef Anton's Cajun Seasoning;Italy;199803;110.0
10299;Confections;Teatime Chocolate Biscuits;Brazil;199609;109.5
10907;Beverages;Rhönbräu Klosterbier;France;199802;108.5
10470;Grains/Cereals;Tunnbröd;France;199703;108.0
10553;Beverages;Steeleye Stout;Finland;199705;108.0
10611;Beverages;Chai;Poland;199707;108.0
10681;Confections;Sir Rodney's Scones;USA;199709;108.0
10752;Dairy Products;Gudbrandsdalsost;UK;199711;108.0
10836;Beverages;Steeleye Stout;Austria;199801;108.0
10969;Seafood;Spegesild;Brazil;199803;108.0
11004;Beverages;Lakkalikööri;Belgium;199804;108.0
11025;Seafood;Konbu;Finland;199804;108.0
10358;Beverages;Sasquatch Ale;France;199611;106.39999999999999
10487;Meat/Poultry;Tourtière;Brazil;199703;106.20000000000002
10367;Meat/Poultry;Tourtière;Denmark;199611;106.2
10870;Produce;Manjimup Dried Apples;Poland;199802;106.0
10538;Beverages;Outback Lager;UK;199705;105.0
10548;Beverages;Sasquatch Ale;Germany;199705;105.0
10726;Dairy Products;Queso Cabrales;UK;199711;105.0
10997;Grains/Cereals;Filo Mix;Venezuela;199804;105.0
10916;Confections;Pavlova;Argentina;199802;104.69999999999999
10572;Beverages;Rhönbräu Klosterbier;Sweden;199706;104.625
10290;Condiments;Original Frankfurter grüne Soße;Brazil;199608;104.0
10378;Dairy Products;Flotemysost;Sweden;199612;103.19999999999999
10799;Seafood;Konbu;Germany;199712;102.0
10565;Beverages;Guaraná Fantástica;Canada;199706;101.25
10833;Dairy Products;Gorgonzola Telino;Germany;199801;101.25
11000;Beverages;Guaraná Fantástica;USA;199804;101.25
11027;Beverages;Guaraná Fantástica;Canada;199804;101.25
10434;Dairy Products;Queso Cabrales;Sweden;199702;100.80000000000001
10263;Beverages;Guaraná Fantástica;Austria;199607;100.8
10345;Grains/Cereals;Singaporean Hokkien Fried Mee;Germany;199611;100.8
10467;Beverages;Guaraná Fantástica;Italy;199703;100.8
10352;Meat/Poultry;Tourtière;Portugal;199611;100.3
10351;Seafood;Jack's New England Clam Chowder;Austria;199611;100.10000000000001
10328;Confections;Scottish Longbreads;Portugal;199610;100.0
10334;Confections;Scottish Longbreads;France;199610;100.0
10414;Dairy Products;Geitost;Brazil;199701;100.0
10747;Dairy Products;Gorgonzola Telino;Austria;199711;100.0
10769;Grains/Cereals;Filo Mix;Denmark;199712;99.75
10832;Grains/Cereals;Wimmers gute Semmelknödel;France;199801;99.75
10978;Condiments;Gula Malacca;Belgium;199803;99.195
10750;Produce;Tofu;Finland;199711;98.8125
10798;Confections;Tarte au sucre;UK;199712;98.6
10867;Meat/Poultry;Perth Pasties;USA;199802;98.39999999999999
10248;Grains/Cereals;Singaporean Hokkien Fried Mee;France;199607;98.0
10410;Dairy Products;Geitost;Canada;199701;98.0
10544;Beverages;Laughing Lumberjack Lager;USA;199705;98.0
10332;Confections;Zaanse koeken;Canada;199610;97.28
